테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,UNPAID_FLAG_BOM,BOOLEAN,Y,,,월초 미납회원 여부(=전월말 상태) — 04§5 reconcile (#80),미납회원 판정원천 미확정: PAY_STAT_CD(C-3 납입기준) vs MM010 회원상태(신규/장기미납) — 확인필요
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,UNPAID_FLAG_EOM,BOOLEAN,Y,,,월말 미납회원 여부 — 04§5 reconcile (#80),
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_MEMBER_MONTHLY,MONTH_KEY × MEMBER_DK,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,DATE_SK,"NUMBER(8,0)",N,FK,DIM_DATE(DATE_SK),발송일,
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,MEMBER_DK,VARCHAR(255),N,"DK,FK",DIM_MEMBER(MEMBER_DK) ※비강제(SCD2/비유일),발송 대상 회원 (불변키),SCD2 다중버전 — 현재행(IS_CURRENT) 경유 조인(중복 주의); [실측06-30]VARCHAR(10)
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SERVICE_SK,"NUMBER(38,0)",N,FK,DIM_SERVICE(SERVICE_SK),발송 서비스 유형 (FK→DIM_SERVICE),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,CAMPAIGN_SK,"NUMBER(38,0)",N,FK,DIM_CAMPAIGN(CAMPAIGN_SK),캠페인 (FK→DIM_CAMPAIGN),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SEND_MEMBERS,"NUMBER(38,0)",Y,,,발송수(명) (#85),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SUCCESS_MEMBERS,"NUMBER(38,0)",Y,,,성공수(명) (#86),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,FAIL_MEMBERS,"NUMBER(38,0)",Y,,,실패수(명) (#87),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,OPEN_MEMBERS,"NUMBER(38,0)",Y,,,오픈(명) (overview),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,LETTER_PART_MEMBERS,"NUMBER(38,0)",Y,,,서신참여(명) (#88),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,LETTER_PART_CNT,"NUMBER(18,4)",Y,,,서신참여(건) (#89),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,GIFT_PART_MEMBERS,"NUMBER(38,0)",Y,,,선물금참여(명) (#90),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,GIFT_PART_AMT,"NUMBER(18,2)",Y,,,선물금참여(원) (#91),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_LETTER_PART_MEMBERS,"NUMBER(38,0)",Y,,,+5일차 서신참여(명) (#139),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_LETTER_PART_CNT,"NUMBER(18,4)",Y,,,+5일차 서신참여(건) (#140),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_GIFT_PART_MEMBERS,"NUMBER(38,0)",Y,,,+5일차 선물금참여(명) (#141),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_GIFT_PART_CNT,"NUMBER(18,4)",Y,,,+5일차 선물금참여(건) (#142),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_INCREASE_PART_MEMBERS,"NUMBER(38,0)",Y,,,+5일차 증액참여(명) (#143),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_INCREASE_PART_CNT,"NUMBER(18,4)",Y,,,+5일차 증액참여(건) (#144),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_STOP_MEMBERS,"NUMBER(38,0)",Y,,,+5일차 중단(명) (#145),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,D5_STOP_CNT,"NUMBER(18,4)",Y,,,+5일차 중단(건) (#146),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SERVICE_MEMBERS,"NUMBER(38,0)",Y,,,서비스(명) (#160),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SERVICE_CNT,"NUMBER(18,4)",Y,,,서비스(건) (#161),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SEND_TITLE,VARCHAR,Y,,,제목(#136),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SEND_STATUS,VARCHAR,Y,,,발송상태(#138),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SEND_STATUS2,VARCHAR,Y,,,발송상태2(05 3-1),
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,SEND_TYPE,VARCHAR,Y,,,발송유형,
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,MAIL_RECEIVE_FLAG,BOOLEAN,Y,,,메일수신여부,
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,MEMBER_STOP_FLAG,BOOLEAN,Y,,,결연회원 중단여부,
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_SERVICE_EVENT,DATE_SK × MEMBER_DK × SERVICE_SK × CAMPAIGN_SK,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,MONTH_KEY,"NUMBER(6,0)",N,,DIM_DATE(MONTH_KEY) ※비강제(월conform/비유일),"목표월 YYYYMM (FK→DIM_DATE, 월 conform)","타입(6,0)≠DATE_SK(8,0) — DIM_DATE 월초행/월 conform 뷰 경유 조인"
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,ORG_SK,"NUMBER(38,0)",N,FK,DIM_ORG(ORG_SK),조직 (FK→DIM_ORG),
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,SPONSORSHIP_SK,"NUMBER(38,0)",N,FK,DIM_SPONSORSHIP(SPONSORSHIP_SK),후원사업 (FK→DIM_SPONSORSHIP),
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK,DIM_CAMPAIGN(CAMPAIGN_SK),캠페인 (FK→DIM_CAMPAIGN),선택 grain(옵션 차원)
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,ANNUAL_GOAL_CNT,"NUMBER(18,4)",Y,,,연사업목표(건) (#152),
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,SUPP_GOAL_CNT,"NUMBER(18,4)",Y,,,추경목표(건) (#153),
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,ANNUAL_CUM_GOAL_CNT,"NUMBER(18,4)",Y,,,연사업누계목표(건) (#154),
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,SUPP_CUM_GOAL_CNT,"NUMBER(18,4)",Y,,,추경누계목표(건) (#155),
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_TARGET_BIZ,MONTH_KEY × ORG × SPONSORSHIP [×CAMPAIGN]  ⚠️ERP 미수령·적재예약,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,MONTH_KEY,"NUMBER(6,0)",N,,DIM_DATE(MONTH_KEY) ※비강제(월conform/비유일),"목표월 YYYYMM (FK→DIM_DATE, 월 conform)","타입(6,0)≠DATE_SK(8,0) — DIM_DATE 월초행/월 conform 뷰 경유 조인"
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,ORG_SK,"NUMBER(38,0)",N,FK,DIM_ORG(ORG_SK),조직 (FK→DIM_ORG),
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,DEV_TYPE,VARCHAR,N,,,개발구분(#121 conform),
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,GOAL_CNT,"NUMBER(18,4)",Y,,,회원개발목표 (CRM TM_CM_MBER_DVLP_GOAL),
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (공통감사),공통감사
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),공통감사
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),공통감사
FACT_TARGET_DEV,MONTH_KEY × ORG × DEV_TYPE,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 = dbt invocation_id (공통감사),공통감사
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_DATE_SK,"NUMBER(8,0)",N,,,광고 실적일 YYYYMMDD,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_COST,"NUMBER(18,2)",Y,,,광고비(원),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,IMPRESSIONS,"NUMBER(38,0)",Y,,,노출수,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CLICKS,"NUMBER(38,0)",Y,,,클릭수,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,INBOUND_CALL,"NUMBER(38,0)",Y,,,인입콜수,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,GA_CONV_MEMBERS,"NUMBER(38,0)",Y,,,GA전환수(명),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,GA_CONV_CNT,"NUMBER(18,4)",Y,,,GA전환수(건),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,DAY_OF_WEEK,VARCHAR,Y,,,요일(팩트 degen),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,WEEK_OF_YEAR,"NUMBER(2,0)",Y,,,주차(팩트 degen),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,TIME_BAND,VARCHAR,Y,,,시간대(팩트 degen),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CM_POSITION,VARCHAR,Y,,,"CM위치(팩트 degen, #21)",
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,RT_TYPE,VARCHAR,Y,,,RT유형(팩트 degen),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_START_TIME,VARCHAR,Y,,,광고시작시간(팩트 degen),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,BROADCAST_DATE,DATE,Y,,,"송출일(팩트 degen, 실적일과 다를 수 있음)",
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별 (GA4/AGENCY/GADS),공통감사
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_FULL_DATE,DATE,Y,,,DIM_DATE.FULL_DATE — 실적일 일자,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_YEAR,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 실적일 년,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_MONTH,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 실적일 월,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_QUARTER,"NUMBER(1,0)",Y,,,DIM_DATE.QUARTER — 실적일 분기,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,PERF_IS_HOLIDAY,BOOLEAN,Y,,,DIM_DATE.IS_HOLIDAY — 실적일 휴일여부,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_BK,VARCHAR,Y,BK,,DIM_CAMPAIGN.CAMPAIGN_BK — 캠페인 업무키,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_BRAND,VARCHAR,Y,,,DIM_CAMPAIGN.BRAND — 공통브랜드 (#117),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_PARENT,VARCHAR,Y,,,DIM_CAMPAIGN.PARENT_CAMPAIGN — 공통상위캠페인 (#119),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_NAME,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 (#120),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_PROMO_METHOD,VARCHAR,Y,,,DIM_CAMPAIGN.PROMO_METHOD — 홍보방법 (#118),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,CAMPAIGN_TYPE,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_TYPE — 캠페인 유형 (#17),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_CREATIVE_BK,VARCHAR,Y,BK,,DIM_AD_CREATIVE.AD_CREATIVE_BK — 광고소재 업무키,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_MEDIA_NAME,VARCHAR,Y,,,DIM_AD_CREATIVE.MEDIA_NAME — 매체명 (#11),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_PLATFORM,VARCHAR,Y,,,DIM_AD_CREATIVE.PLATFORM — 플랫폼 (#12),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_PLATFORM_TYPE,VARCHAR,Y,,,DIM_AD_CREATIVE.PLATFORM_TYPE — 플랫폼/매체유형 (#13),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_CREATIVE,VARCHAR,Y,,,DIM_AD_CREATIVE.CREATIVE — 소재 (#20),
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_TYPE,VARCHAR,Y,,,DIM_AD_CREATIVE.AD_TYPE — 광고유형,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,AD_TARGET_GROUP,VARCHAR,Y,,,DIM_AD_CREATIVE.TARGET_GROUP — 타겟그룹,
WIDE_AD_PERFORMANCE,광고실적 1행(비정규화),WIDE,DEVICE_TYPE,VARCHAR,Y,,,DIM_DEVICE.DEVICE_TYPE — PC / M / APP,
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,MONTH_KEY,"NUMBER(6,0)",N,,,예산월 YYYYMM,
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,CAL_YEAR,"NUMBER(13,0)",Y,,,FLOOR(MONTH_KEY/100) — 연도,
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,CAL_MONTH,"NUMBER(6,0)",Y,,,"MOD(MONTH_KEY,100) — 월",
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,PLAN_BUDGET_MONTH,"NUMBER(18,2)",Y,,,"편성예산(월, 원)",
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,PLAN_BUDGET_YEAR,"NUMBER(18,2)",Y,,,"편성예산(연, 원)",
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,EXEC_BUDGET_ERP,"NUMBER(18,2)",Y,,,"집행예산(ERP 월, 원)",
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,EXEC_BUDGET_EST,"NUMBER(18,2)",Y,,,"집행예산(추정, 원)",
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,FUNDRAISING_COST,"NUMBER(18,2)",Y,,,모금성비용(원),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,AD_COST,"NUMBER(18,2)",Y,,,광고비(원),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,ORG_CORP,VARCHAR,Y,,,DIM_ORG.CORP — 법인 (as-was #114),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,ORG_DIVISION,VARCHAR,Y,,,DIM_ORG.DIVISION — 본부/지부 (as-was #115),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,ORG_DEPARTMENT,VARCHAR,Y,,,DIM_ORG.DEPARTMENT — 부서 (as-was #116),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,ORG_TEAM,VARCHAR,Y,,,DIM_ORG.TEAM — 팀 (as-was),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,BUDGET_ITEM_NAME,VARCHAR,Y,,,DIM_BUDGET_ITEM.BUDGET_ITEM_NAME — 세세목명,
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,BUDGET_CATEGORY,VARCHAR,Y,,,DIM_BUDGET_ITEM.BUDGET_CATEGORY — 예산구분,
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,CAMPAIGN_BK,VARCHAR,Y,BK,,DIM_CAMPAIGN.CAMPAIGN_BK — 캠페인 업무키,
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,CAMPAIGN_BRAND,VARCHAR,Y,,,DIM_CAMPAIGN.BRAND — 공통브랜드 (#117),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,CAMPAIGN_NAME,VARCHAR,Y,,,DIM_CAMPAIGN.CAMPAIGN_NAME — 캠페인명 (#120),
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,SPONSORSHIP_BK,VARCHAR,Y,BK,,DIM_SPONSORSHIP.SPONSORSHIP_BK — 후원사업 업무키,
WIDE_BUDGET,예산월x조직x과목(비정규화),WIDE,SPONSORSHIP_NAME,VARCHAR,Y,,,DIM_SPONSORSHIP.SPONSORSHIP_NAME — 후원사업 전체 (#123),
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,DATE_SK,"NUMBER(8,0)",N,,,참여일 YYYYMMDD,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,MEMBER_DK,VARCHAR(10),N,DK,,참여 회원 (불변키),
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,RECRUIT_CNT,"NUMBER(38,0)",Y,,,모집인원,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,TOTAL_CNT,"NUMBER(38,0)",Y,,,총인원,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,WAIT_CNT,"NUMBER(38,0)",Y,,,대기인원,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,CANCEL_CNT,"NUMBER(38,0)",Y,,,취소인원,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,CONFIRM_CNT,"NUMBER(38,0)",Y,,,신청확정인원,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,PARTICIPATE_CNT,"NUMBER(38,0)",Y,,,참여인원,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,ABSENT_CNT,"NUMBER(38,0)",Y,,,불참인원,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,PARTICIPANT_CNT,"NUMBER(38,0)",Y,,,참여자수,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,PARTICIPATION_TIMES,"NUMBER(38,0)",Y,,,참여횟수,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,WAIT_TIMES,"NUMBER(38,0)",Y,,,대기횟수,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,ABSENT_TIMES,"NUMBER(38,0)",Y,,,불참횟수,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,CUM_APPLY_TIMES,"NUMBER(38,0)",Y,,,누적신청횟수,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,REGULAR_DONATION,"NUMBER(18,2)",Y,,,정기후원금(원),
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,WIN_FLAG,BOOLEAN,Y,,,당첨여부,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,SELF_PART_FLAG,BOOLEAN,Y,,,본인참여여부,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,PART_STATUS,VARCHAR,Y,,,참여상태,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,PART_PATH,VARCHAR,Y,,,참여경로,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,PART_CHANNEL,VARCHAR,Y,,,참여채널,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,INCREASE_FLAG,BOOLEAN,Y,,,증액여부,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별,공통감사
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,FULL_DATE,DATE,Y,,,DIM_DATE.FULL_DATE — 실제 일자,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,YEAR,"NUMBER(4,0)",Y,,,DIM_DATE.YEAR — 년,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,MONTH,"NUMBER(2,0)",Y,,,DIM_DATE.MONTH — 월,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,DAY_OF_WEEK,VARCHAR,Y,,,DIM_DATE.DAY_OF_WEEK — 요일,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,WEEK_OF_YEAR,"NUMBER(2,0)",Y,,,DIM_DATE.WEEK_OF_YEAR — 주차,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,IS_HOLIDAY,BOOLEAN,Y,,,DIM_DATE.IS_HOLIDAY — 휴일여부,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,MEMBER_GENDER,VARCHAR,Y,,,DIM_MEMBER.GENDER — 성별 (#130),
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,MEMBER_REGION,VARCHAR,Y,,,DIM_MEMBER.REGION — 지역 (#131),
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,MEMBER_AGE_BAND,VARCHAR,Y,,,DIM_MEMBER.AGE_BAND — 연령대,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,MEMBER_STATUS,VARCHAR,Y,,,DIM_MEMBER.MEMBER_STATUS — 회원상태 (#132),
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,MEMBER_TYPE,VARCHAR,Y,,,DIM_MEMBER.MEMBER_TYPE — 회원구분,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,EVENT_BK,VARCHAR,Y,BK,,DIM_EVENT.EVENT_BK — 행사 업무키,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,EVENT_KIND,VARCHAR,Y,,,DIM_EVENT.EVENT_KIND — 온라인/오프라인,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,EVENT_CATEGORY,VARCHAR,Y,,,DIM_EVENT.EVENT_CATEGORY — 행사구분,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,EVENT_NAME,VARCHAR,Y,,,DIM_EVENT.EVENT_NAME — 행사명,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,EVENT_START_DATE,DATE,Y,,,DIM_EVENT.EVENT_START_DATE — 행사기간 시작,
WIDE_EVENT_PARTICIPATION,행사참여 1행(비정규화),WIDE,EVENT_END_DATE,DATE,Y,,,DIM_EVENT.EVENT_END_DATE — 행사기간 종료,
