테이블명,GRAIN,테이블유형,컬럼명,타입,NULLABLE,키,FK_타깃,설명,주의_제약(DDL)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,BOUNCE_RATE,"NUMBER(9,4)",Y,N,,이탈율 (#108),비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,ENGAGEMENT_RATE,"NUMBER(9,4)",Y,N,,참여율,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,AVG_ENGAGEMENT_TIME_PER_SESSION,"NUMBER(9,4)",Y,N,,세션당 평균참여시간,비가산 — 기간 재합산 금지(GA4 사전집계)
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별(CRM/GA4/ERP/AGENCY/GADS/ADMIN) (공통감사),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),
FACT_GA_BEHAVIOR,DATE_SK × IDENTITY_SK × GA_EVENT_SK × GA_SOURCE_SK × DEVICE_SK × CAMPAIGN_SK × PAGE,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 (공통감사),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,PERF_DATE_SK,"NUMBER(8,0)",N,"GRAIN, FK→DIM_DATE",DIM_DATE(DATE_SK),실적일,
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,CAMPAIGN_SK,"NUMBER(38,0)",N,"GRAIN, FK→DIM_CAMPAIGN",DIM_CAMPAIGN(CAMPAIGN_SK),캠페인 (FK→DIM_CAMPAIGN),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,AD_CREATIVE_SK,"NUMBER(38,0)",N,"GRAIN, FK→DIM_AD_CREATIVE",DIM_AD_CREATIVE(AD_CREATIVE_SK),광고소재/매체 (FK→DIM_AD_CREATIVE),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,DEVICE_SK,"NUMBER(38,0)",N,"GRAIN, FK→DIM_DEVICE",DIM_DEVICE(DEVICE_SK),디바이스 (FK→DIM_DEVICE),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,AD_COST,"NUMBER(18,2)",Y,,,GA 광고비(원) (#6),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,IMPRESSIONS,"NUMBER(38,0)",Y,,,노출수 (#23),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,CLICKS,"NUMBER(38,0)",Y,,,"클릭수(행동 횟수, ≠회원명) (#24). CTR 분자 공#9",
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,INBOUND_CALL,"NUMBER(38,0)",Y,,,인입콜 (#25),⚠️ 단위 미확정(06_지표용어사전)
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,GA_CONV_MEMBERS,"NUMBER(38,0)",Y,,,GA전환수(명),⚠️ 단위·CVR 분모 미합의(O5)
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,GA_CONV_CNT,"NUMBER(18,4)",Y,,,GA전환수(건),⚠️ 단위·CVR 분모 미합의(O5)
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,DAY_OF_WEEK,VARCHAR,Y,degen,,요일,
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,WEEK_OF_YEAR,"NUMBER(2,0)",Y,degen,,주차,
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,TIME_BAND,VARCHAR,Y,degen,,시간대,
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,CM_POSITION,VARCHAR,Y,degen,,CM위치,
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,RT_TYPE,VARCHAR,Y,degen,,RT유형,
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,AD_START_TIME,VARCHAR,Y,degen,,광고시작시간,
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,BROADCAST_DATE,DATE,Y,degen,,송출일(≠실적일),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별(CRM/GA4/ERP/AGENCY/GADS/ADMIN) (공통감사),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),
FACT_AD_PERFORMANCE,PERF_DATE × CAMPAIGN_SK × AD_CREATIVE_SK × DEVICE_SK,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 (공통감사),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DATE_SK,"NUMBER(8,0)",N,"GRAIN, FK→DIM_DATE",DIM_DATE(DATE_SK),참여일 YYYYMMDD (FK→DIM_DATE),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,MEMBER_DK,VARCHAR(10),N,"GRAIN, FK→DIM_MEMBER",DIM_MEMBER(MEMBER_DK) ※비강제(SCD2/비유일),"참여 회원 (불변키, FK→DIM_MEMBER)",SCD2 다중버전 — 현재행(IS_CURRENT) 경유 조인(중복 주의); [실측06-30]VARCHAR(10)
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,EVENT_SK,"NUMBER(38,0)",N,"GRAIN, FK→DIM_EVENT",DIM_EVENT(EVENT_SK),행사 (FK→DIM_EVENT),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK→DIM_CAMPAIGN,DIM_CAMPAIGN(CAMPAIGN_SK),분석축,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK→DIM_SPONSORSHIP,DIM_SPONSORSHIP(SPONSORSHIP_SK),분석축,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,RECRUIT_CNT,"NUMBER(38,0)",Y,,,모집인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,TOTAL_CNT,"NUMBER(38,0)",Y,,,총인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,WAIT_CNT,"NUMBER(38,0)",Y,,,대기인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CANCEL_CNT,"NUMBER(38,0)",Y,,,취소인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CONFIRM_CNT,"NUMBER(38,0)",Y,,,신청확정인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PARTICIPATE_CNT,"NUMBER(38,0)",Y,,,참여인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,ABSENT_CNT,"NUMBER(38,0)",Y,,,불참인원,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PARTICIPANT_CNT,"NUMBER(38,0)",Y,,,참여자수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PARTICIPATION_TIMES,"NUMBER(38,0)",Y,,,참여횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,WAIT_TIMES,"NUMBER(38,0)",Y,,,대기횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,ABSENT_TIMES,"NUMBER(38,0)",Y,,,불참횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,CUM_APPLY_TIMES,"NUMBER(38,0)",Y,,,누적신청 횟수,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,REGULAR_DONATION,"NUMBER(18,2)",Y,,,정기후원금(원),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,WIN_FLAG,BOOLEAN,Y,degen,,당첨여부,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,SELF_PART_FLAG,BOOLEAN,Y,degen,,본인참여,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PART_STATUS,VARCHAR,Y,degen,,참여상태,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PART_PATH,VARCHAR,Y,degen,,참여경로(05 3-5),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,PART_CHANNEL,VARCHAR,Y,degen,,참여채널(05 3-5),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,INCREASE_FLAG,BOOLEAN,Y,degen,,증액여부,
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별(CRM/GA4/ERP/AGENCY/GADS/ADMIN) (공통감사),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),
FACT_EVENT_PARTICIPATION,DATE_SK × MEMBER_DK × EVENT_SK,FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 (공통감사),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,MONTH_KEY,"NUMBER(6,0)",N,"GRAIN, FK→DIM_DATE",DIM_DATE(MONTH_KEY) ※비강제(월conform/비유일),"예산월 YYYYMM (FK→DIM_DATE, 월 conform)","타입(6,0)≠DATE_SK(8,0) — DIM_DATE 월초행/월 conform 뷰 경유 조인"
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,ORG_SK,"NUMBER(38,0)",N,"GRAIN, FK→DIM_ORG",DIM_ORG(ORG_SK),조직 (FK→DIM_ORG),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,BUDGET_ITEM_SK,"NUMBER(38,0)",N,"GRAIN, FK→DIM_BUDGET_ITEM",DIM_BUDGET_ITEM(BUDGET_ITEM_SK),예산 세세목 (FK→DIM_BUDGET_ITEM),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,CAMPAIGN_SK,"NUMBER(38,0)",Y,FK→DIM_CAMPAIGN,DIM_CAMPAIGN(CAMPAIGN_SK),캠페인 (FK→DIM_CAMPAIGN),선택 grain 미확정(O3)
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,SPONSORSHIP_SK,"NUMBER(38,0)",Y,FK→DIM_SPONSORSHIP,DIM_SPONSORSHIP(SPONSORSHIP_SK),후원사업 (선택 FK→DIM_SPONSORSHIP),⚠️ 정본 §3↔§4 불일치 — 선택 FK·확정 전 nullable; 현업 확인 필요
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,PLAN_BUDGET_MONTH,"NUMBER(18,2)",Y,,,편성예산(월),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,PLAN_BUDGET_YEAR,"NUMBER(18,2)",Y,,,편성예산(연),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,EXEC_BUDGET_ERP,"NUMBER(18,2)",Y,,,집행예산(ERP),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,EXEC_BUDGET_EST,"NUMBER(18,2)",Y,,,집행예산(추정),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,FUNDRAISING_COST,"NUMBER(18,2)",Y,,,모금성비용,
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,AD_COST,"NUMBER(18,2)",Y,,,광고비,
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_SOURCE_SYSTEM,VARCHAR,N,,,원천 시스템 식별(CRM/GA4/ERP/AGENCY/GADS/ADMIN) (공통감사),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_LOAD_TS,TIMESTAMP_NTZ,N,,,최초 적재 시각 (공통감사),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_UPDATE_TS,TIMESTAMP_NTZ,Y,,,최종 갱신 시각 (공통감사),
FACT_BUDGET,MONTH_KEY × ORG × BUDGET_ITEM_SK [×CAMPAIGN],FACT,DW_BATCH_ID,VARCHAR,Y,,,적재 배치 식별자 (공통감사),
